slot,t,kind,reason,ref,attempt,seq,n_elig_ev,n_elig_st,lost,delay_ms,ack_type,ack_lost
2633,26330,NONE,IDLE,0,0,0,0,0,0,0,,0
2634,26340,NONE,IDLE,0,0,0,0,0,0,0,,0
2635,26350,NONE,IDLE,0,0,0,0,0,0,0,,0
2636,26360,NONE,IDLE,0,0,0,0,0,0,0,,0
2637,26370,NONE,IDLE,0,0,0,0,0,0,0,,0
2638,26380,NONE,IDLE,0,0,0,0,0,0,0,,0
2639,26390,NONE,IDLE,0,0,0,0,0,0,0,,0
2640,26400,NONE,IDLE,0,0,0,0,0,0,0,,0
2641,26410,NONE,IDLE,0,0,0,0,0,0,0,,0
2642,26420,NONE,IDLE,0,0,0,0,0,0,0,,0
2643,26430,NONE,IDLE,0,0,0,0,0,0,0,,0
2644,26440,NONE,IDLE,0,0,0,0,0,0,0,,0
2645,26450,NONE,IDLE,0,0,0,0,0,0,0,,0
2646,26460,NONE,IDLE,0,0,0,0,0,0,0,,0
2647,26470,NONE,IDLE,0,0,0,0,0,0,0,,0
2648,26480,NONE,IDLE,0,0,0,0,0,0,0,,0
2649,26490,NONE,IDLE,0,0,0,0,0,0,0,,0
2650,26500,NONE,IDLE,0,0,0,0,0,0,0,,0
2651,26510,NONE,IDLE,0,0,0,0,0,0,0,,0
2652,26520,NONE,IDLE,0,0,0,0,0,0,0,,0
2653,26530,NONE,IDLE,0,0,0,0,0,0,0,,0
2654,26540,NONE,IDLE,0,0,0,0,0,0,0,,0
2655,26550,NONE,IDLE,0,0,0,0,0,0,0,,0
2656,26560,NONE,IDLE,0,0,0,0,0,0,0,,0
2657,26570,NONE,IDLE,0,0,0,0,0,0,0,,0
2658,26580,NONE,IDLE,0,0,0,0,0,0,0,,0
2659,26590,NONE,IDLE,0,0,0,0,0,0,0,,0
2660,26600,NONE,IDLE,0,0,0,0,0,0,0,,0
2661,26610,NONE,IDLE,0,0,0,0,0,0,0,,0
2662,26620,NONE,IDLE,0,0,0,0,0,0,0,,0
2663,26630,NONE,IDLE,0,0,0,0,0,0,0,,0
2664,26640,NONE,IDLE,0,0,0,0,0,0,0,,0
2665,26650,NONE,IDLE,0,0,0,0,0,0,0,,0
2666,26660,NONE,IDLE,0,0,0,0,0,0,0,,0
2667,26670,NONE,IDLE,0,0,0,0,0,0,0,,0
2668,26680,NONE,IDLE,0,0,0,0,0,0,0,,0
2669,26690,NONE,IDLE,0,0,0,0,0,0,0,,0
2670,26700,NONE,IDLE,0,0,0,0,0,0,0,,0
2671,26710,NONE,IDLE,0,0,0,0,0,0,0,,0
2672,26720,NONE,IDLE,0,0,0,0,0,0,0,,0
2673,26730,NONE,IDLE,0,0,0,0,0,0,0,,0
2674,26740,NONE,IDLE,0,0,0,0,0,0,0,,0
2675,26750,NONE,IDLE,0,0,0,0,0,0,0,,0
2676,26760,NONE,IDLE,0,0,0,0,0,0,0,,0
2677,26770,NONE,IDLE,0,0,0,0,0,0,0,,0
2678,26780,NONE,IDLE,0,0,0,0,0,0,0,,0
2679,26790,NONE,IDLE,0,0,0,0,0,0,0,,0
2680,26800,NONE,IDLE,0,0,0,0,0,0,0,,0
2681,26810,NONE,IDLE,0,0,0,0,0,0,0,,0
2682,26820,NONE,IDLE,0,0,0,0,0,0,0,,0
2683,26830,NONE,IDLE,0,0,0,0,0,0,0,,0
2684,26840,NONE,IDLE,0,0,0,0,0,0,0,,0
2685,26850,NONE,IDLE,0,0,0,0,0,0,0,,0
2686,26860,NONE,IDLE,0,0,0,0,0,0,0,,0
2687,26870,NONE,IDLE,0,0,0,0,0,0,0,,0
2688,26880,NONE,IDLE,0,0,0,0,0,0,0,,0
2689,26890,NONE,IDLE,0,0,0,0,0,0,0,,0
2690,26900,NONE,IDLE,0,0,0,0,0,0,0,,0
2691,26910,NONE,IDLE,0,0,0,0,0,0,0,,0
2692,26920,NONE,IDLE,0,0,0,0,0,0,0,,0
2693,26930,NONE,IDLE,0,0,0,0,0,0,0,,0
2694,26940,NONE,IDLE,0,0,0,0,0,0,0,,0
2695,26950,NONE,IDLE,0,0,0,0,0,0,0,,0
2696,26960,NONE,IDLE,0,0,0,0,0,0,0,,0
2697,26970,NONE,IDLE,0,0,0,0,0,0,0,,0
2698,26980,NONE,IDLE,0,0,0,0,0,0,0,,0
2699,26990,NONE,IDLE,0,0,0,0,0,0,0,,0
2700,27000,NONE,IDLE,0,0,0,0,0,0,0,,0
2701,27010,NONE,IDLE,0,0,0,0,0,0,0,,0
2702,27020,NONE,IDLE,0,0,0,0,0,0,0,,0
2703,27030,NONE,IDLE,0,0,0,0,0,0,0,,0
2704,27040,NONE,IDLE,0,0,0,0,0,0,0,,0
2705,27050,NONE,IDLE,0,0,0,0,0,0,0,,0
2706,27060,NONE,IDLE,0,0,0,0,0,0,0,,0
2707,27070,NONE,IDLE,0,0,0,0,0,0,0,,0
2708,27080,NONE,IDLE,0,0,0,0,0,0,0,,0
2709,27090,NONE,IDLE,0,0,0,0,0,0,0,,0
2710,27100,NONE,IDLE,0,0,0,0,0,0,0,,0
2711,27110,NONE,IDLE,0,0,0,0,0,0,0,,0
2712,27120,NONE,IDLE,0,0,0,0,0,0,0,,0
2713,27130,NONE,IDLE,0,0,0,0,0,0,0,,0
2714,27140,NONE,IDLE,0,0,0,0,0,0,0,,0
2715,27150,NONE,IDLE,0,0,0,0,0,0,0,,0
2716,27160,NONE,IDLE,0,0,0,0,0,0,0,,0
2717,27170,NONE,IDLE,0,0,0,0,0,0,0,,0
2718,27180,NONE,IDLE,0,0,0,0,0,0,0,,0
2719,27190,NONE,IDLE,0,0,0,0,0,0,0,,0
2720,27200,NONE,IDLE,0,0,0,0,0,0,0,,0
2721,27210,NONE,IDLE,0,0,0,0,0,0,0,,0
2722,27220,NONE,IDLE,0,0,0,0,0,0,0,,0
2723,27230,NONE,IDLE,0,0,0,0,0,0,0,,0
2724,27240,NONE,IDLE,0,0,0,0,0,0,0,,0
2725,27250,NONE,IDLE,0,0,0,0,0,0,0,,0
2726,27260,NONE,IDLE,0,0,0,0,0,0,0,,0
2727,27270,NONE,IDLE,0,0,0,0,0,0,0,,0
2728,27280,NONE,IDLE,0,0,0,0,0,0,0,,0
2729,27290,NONE,IDLE,0,0,0,0,0,0,0,,0
2730,27300,NONE,IDLE,0,0,0,0,0,0,0,,0
2731,27310,NONE,IDLE,0,0,0,0,0,0,0,,0
2732,27320,NONE,IDLE,0,0,0,0,0,0,0,,0
2733,27330,NONE,IDLE,0,0,0,0,0,0,0,,0
2734,27340,NONE,IDLE,0,0,0,0,0,0,0,,0
2735,27350,NONE,IDLE,0,0,0,0,0,0,0,,0
2736,27360,NONE,IDLE,0,0,0,0,0,0,0,,0
2737,27370,NONE,IDLE,0,0,0,0,0,0,0,,0
2738,27380,NONE,IDLE,0,0,0,0,0,0,0,,0
2739,27390,NONE,IDLE,0,0,0,0,0,0,0,,0
2740,27400,NONE,IDLE,0,0,0,0,0,0,0,,0
2741,27410,NONE,IDLE,0,0,0,0,0,0,0,,0
2742,27420,NONE,IDLE,0,0,0,0,0,0,0,,0
2743,27430,NONE,IDLE,0,0,0,0,0,0,0,,0
2744,27440,NONE,IDLE,0,0,0,0,0,0,0,,0
2745,27450,NONE,IDLE,0,0,0,0,0,0,0,,0
2746,27460,NONE,IDLE,0,0,0,0,0,0,0,,0
2747,27470,NONE,IDLE,0,0,0,0,0,0,0,,0
2748,27480,NONE,IDLE,0,0,0,0,0,0,0,,0
2749,27490,NONE,IDLE,0,0,0,0,0,0,0,,0
2750,27500,NONE,IDLE,0,0,0,0,0,0,0,,0
2751,27510,NONE,IDLE,0,0,0,0,0,0,0,,0
2752,27520,NONE,IDLE,0,0,0,0,0,0,0,,0
2753,27530,NONE,IDLE,0,0,0,0,0,0,0,,0
2754,27540,NONE,IDLE,0,0,0,0,0,0,0,,0
2755,27550,NONE,IDLE,0,0,0,0,0,0,0,,0
2756,27560,NONE,IDLE,0,0,0,0,0,0,0,,0
2757,27570,NONE,IDLE,0,0,0,0,0,0,0,,0
2758,27580,NONE,IDLE,0,0,0,0,0,0,0,,0
2759,27590,NONE,IDLE,0,0,0,0,0,0,0,,0
2760,27600,NONE,IDLE,0,0,0,0,0,0,0,,0
2761,27610,NONE,IDLE,0,0,0,0,0,0,0,,0
2762,27620,NONE,IDLE,0,0,0,0,0,0,0,,0
2763,27630,NONE,IDLE,0,0,0,0,0,0,0,,0
2764,27640,NONE,IDLE,0,0,0,0,0,0,0,,0
2765,27650,NONE,IDLE,0,0,0,0,0,0,0,,0
2766,27660,NONE,IDLE,0,0,0,0,0,0,0,,0
2767,27670,NONE,IDLE,0,0,0,0,0,0,0,,0
2768,27680,NONE,IDLE,0,0,0,0,0,0,0,,0
2769,27690,NONE,IDLE,0,0,0,0,0,0,0,,0
2770,27700,NONE,IDLE,0,0,0,0,0,0,0,,0
2771,27710,NONE,IDLE,0,0,0,0,0,0,0,,0
2772,27720,NONE,IDLE,0,0,0,0,0,0,0,,0
2773,27730,NONE,IDLE,0,0,0,0,0,0,0,,0
2774,27740,NONE,IDLE,0,0,0,0,0,0,0,,0
2775,27750,NONE,IDLE,0,0,0,0,0,0,0,,0
2776,27760,NONE,IDLE,0,0,0,0,0,0,0,,0
2777,27770,NONE,IDLE,0,0,0,0,0,0,0,,0
2778,27780,NONE,IDLE,0,0,0,0,0,0,0,,0
2779,27790,NONE,IDLE,0,0,0,0,0,0,0,,0
2780,27800,NONE,IDLE,0,0,0,0,0,0,0,,0
2781,27810,NONE,IDLE,0,0,0,0,0,0,0,,0
2782,27820,NONE,IDLE,0,0,0,0,0,0,0,,0
2783,27830,NONE,IDLE,0,0,0,0,0,0,0,,0
2784,27840,NONE,IDLE,0,0,0,0,0,0,0,,0
2785,27850,NONE,IDLE,0,0,0,0,0,0,0,,0
2786,27860,NONE,IDLE,0,0,0,0,0,0,0,,0
2787,27870,NONE,IDLE,0,0,0,0,0,0,0,,0
2788,27880,NONE,IDLE,0,0,0,0,0,0,0,,0
2789,27890,NONE,IDLE,0,0,0,0,0,0,0,,0
2790,27900,NONE,IDLE,0,0,0,0,0,0,0,,0
2791,27910,NONE,IDLE,0,0,0,0,0,0,0,,0
2792,27920,NONE,IDLE,0,0,0,0,0,0,0,,0
2793,27930,NONE,IDLE,0,0,0,0,0,0,0,,0
2794,27940,NONE,IDLE,0,0,0,0,0,0,0,,0
2795,27950,NONE,IDLE,0,0,0,0,0,0,0,,0
2796,27960,NONE,IDLE,0,0,0,0,0,0,0,,0
2797,27970,NONE,IDLE,0,0,0,0,0,0,0,,0
2798,27980,NONE,IDLE,0,0,0,0,0,0,0,,0
2799,27990,NONE,IDLE,0,0,0,0,0,0,0,,0
2800,28000,NONE,IDLE,0,0,0,0,0,0,0,,0
2801,28010,NONE,IDLE,0,0,0,0,0,0,0,,0
2802,28020,NONE,IDLE,0,0,0,0,0,0,0,,0
2803,28030,NONE,IDLE,0,0,0,0,0,0,0,,0
2804,28040,NONE,IDLE,0,0,0,0,0,0,0,,0
2805,28050,NONE,IDLE,0,0,0,0,0,0,0,,0
2806,28060,NONE,IDLE,0,0,0,0,0,0,0,,0
2807,28070,NONE,IDLE,0,0,0,0,0,0,0,,0
2808,28080,NONE,IDLE,0,0,0,0,0,0,0,,0
2809,28090,NONE,IDLE,0,0,0,0,0,0,0,,0
2810,28100,NONE,IDLE,0,0,0,0,0,0,0,,0
2811,28110,NONE,IDLE,0,0,0,0,0,0,0,,0
2812,28120,NONE,IDLE,0,0,0,0,0,0,0,,0
2813,28130,NONE,IDLE,0,0,0,0,0,0,0,,0
2814,28140,NONE,IDLE,0,0,0,0,0,0,0,,0
2815,28150,NONE,IDLE,0,0,0,0,0,0,0,,0
2816,28160,NONE,IDLE,0,0,0,0,0,0,0,,0
2817,28170,NONE,IDLE,0,0,0,0,0,0,0,,0
2818,28180,NONE,IDLE,0,0,0,0,0,0,0,,0
2819,28190,NONE,IDLE,0,0,0,0,0,0,0,,0
2820,28200,NONE,IDLE,0,0,0,0,0,0,0,,0
2821,28210,NONE,IDLE,0,0,0,0,0,0,0,,0
2822,28220,NONE,IDLE,0,0,0,0,0,0,0,,0
2823,28230,NONE,IDLE,0,0,0,0,0,0,0,,0
2824,28240,NONE,IDLE,0,0,0,0,0,0,0,,0
2825,28250,NONE,IDLE,0,0,0,0,0,0,0,,0
2826,28260,NONE,IDLE,0,0,0,0,0,0,0,,0
2827,28270,NONE,IDLE,0,0,0,0,0,0,0,,0
2828,28280,NONE,IDLE,0,0,0,0,0,0,0,,0
2829,28290,NONE,IDLE,0,0,0,0,0,0,0,,0
2830,28300,NONE,IDLE,0,0,0,0,0,0,0,,0
2831,28310,NONE,IDLE,0,0,0,0,0,0,0,,0
2832,28320,NONE,IDLE,0,0,0,0,0,0,0,,0
2833,28330,NONE,IDLE,0,0,0,0,0,0,0,,0
2834,28340,NONE,IDLE,0,0,0,0,0,0,0,,0
2835,28350,NONE,IDLE,0,0,0,0,0,0,0,,0
2836,28360,NONE,IDLE,0,0,0,0,0,0,0,,0
2837,28370,NONE,IDLE,0,0,0,0,0,0,0,,0
2838,28380,NONE,IDLE,0,0,0,0,0,0,0,,0
2839,28390,NONE,IDLE,0,0,0,0,0,0,0,,0
2840,28400,NONE,IDLE,0,0,0,0,0,0,0,,0
2841,28410,NONE,IDLE,0,0,0,0,0,0,0,,0
2842,28420,NONE,IDLE,0,0,0,0,0,0,0,,0
2843,28430,NONE,IDLE,0,0,0,0,0,0,0,,0
2844,28440,NONE,IDLE,0,0,0,0,0,0,0,,0
2845,28450,NONE,IDLE,0,0,0,0,0,0,0,,0
2846,28460,NONE,IDLE,0,0,0,0,0,0,0,,0
2847,28470,NONE,IDLE,0,0,0,0,0,0,0,,0
2848,28480,NONE,IDLE,0,0,0,0,0,0,0,,0
2849,28490,NONE,IDLE,0,0,0,0,0,0,0,,0
2850,28500,NONE,IDLE,0,0,0,0,0,0,0,,0
2851,28510,NONE,IDLE,0,0,0,0,0,0,0,,0
2852,28520,NONE,IDLE,0,0,0,0,0,0,0,,0
2853,28530,NONE,IDLE,0,0,0,0,0,0,0,,0
2854,28540,NONE,IDLE,0,0,0,0,0,0,0,,0
2855,28550,NONE,IDLE,0,0,0,0,0,0,0,,0
2856,28560,NONE,IDLE,0,0,0,0,0,0,0,,0
2857,28570,NONE,IDLE,0,0,0,0,0,0,0,,0
2858,28580,NONE,IDLE,0,0,0,0,0,0,0,,0
2859,28590,NONE,IDLE,0,0,0,0,0,0,0,,0
2860,28600,NONE,IDLE,0,0,0,0,0,0,0,,0
2861,28610,NONE,IDLE,0,0,0,0,0,0,0,,0
2862,28620,NONE,IDLE,0,0,0,0,0,0,0,,0
2863,28630,NONE,IDLE,0,0,0,0,0,0,0,,0
2864,28640,NONE,IDLE,0,0,0,0,0,0,0,,0
2865,28650,NONE,IDLE,0,0,0,0,0,0,0,,0
2866,28660,NONE,IDLE,0,0,0,0,0,0,0,,0
2867,28670,NONE,IDLE,0,0,0,0,0,0,0,,0
2868,28680,NONE,IDLE,0,0,0,0,0,0,0,,0
2869,28690,NONE,IDLE,0,0,0,0,0,0,0,,0
2870,28700,NONE,IDLE,0,0,0,0,0,0,0,,0
2871,28710,NONE,IDLE,0,0,0,0,0,0,0,,0
2872,28720,NONE,IDLE,0,0,0,0,0,0,0,,0
2873,28730,NONE,IDLE,0,0,0,0,0,0,0,,0
2874,28740,NONE,IDLE,0,0,0,0,0,0,0,,0
2875,28750,NONE,IDLE,0,0,0,0,0,0,0,,0
2876,28760,NONE,IDLE,0,0,0,0,0,0,0,,0
2877,28770,NONE,IDLE,0,0,0,0,0,0,0,,0
2878,28780,NONE,IDLE,0,0,0,0,0,0,0,,0
2879,28790,NONE,IDLE,0,0,0,0,0,0,0,,0
2880,28800,NONE,IDLE,0,0,0,0,0,0,0,,0
2881,28810,NONE,IDLE,0,0,0,0,0,0,0,,0
2882,28820,NONE,IDLE,0,0,0,0,0,0,0,,0
2883,28830,NONE,IDLE,0,0,0,0,0,0,0,,0
2884,28840,NONE,IDLE,0,0,0,0,0,0,0,,0
2885,28850,NONE,IDLE,0,0,0,0,0,0,0,,0
2886,28860,NONE,IDLE,0,0,0,0,0,0,0,,0
2887,28870,NONE,IDLE,0,0,0,0,0,0,0,,0
2888,28880,NONE,IDLE,0,0,0,0,0,0,0,,0
2889,28890,NONE,IDLE,0,0,0,0,0,0,0,,0
2890,28900,NONE,IDLE,0,0,0,0,0,0,0,,0
2891,28910,NONE,IDLE,0,0,0,0,0,0,0,,0
2892,28920,NONE,IDLE,0,0,0,0,0,0,0,,0
2893,28930,NONE,IDLE,0,0,0,0,0,0,0,,0
2894,28940,NONE,IDLE,0,0,0,0,0,0,0,,0
2895,28950,NONE,IDLE,0,0,0,0,0,0,0,,0
2896,28960,NONE,IDLE,0,0,0,0,0,0,0,,0
2897,28970,NONE,IDLE,0,0,0,0,0,0,0,,0
2898,28980,NONE,IDLE,0,0,0,0,0,0,0,,0
2899,28990,NONE,IDLE,0,0,0,0,0,0,0,,0
2900,29000,NONE,IDLE,0,0,0,0,0,0,0,,0
2901,29010,NONE,IDLE,0,0,0,0,0,0,0,,0
2902,29020,NONE,IDLE,0,0,0,0,0,0,0,,0
2903,29030,NONE,IDLE,0,0,0,0,0,0,0,,0
2904,29040,NONE,IDLE,0,0,0,0,0,0,0,,0
2905,29050,NONE,IDLE,0,0,0,0,0,0,0,,0
2906,29060,NONE,IDLE,0,0,0,0,0,0,0,,0
2907,29070,NONE,IDLE,0,0,0,0,0,0,0,,0
2908,29080,NONE,IDLE,0,0,0,0,0,0,0,,0
2909,29090,NONE,IDLE,0,0,0,0,0,0,0,,0
2910,29100,NONE,IDLE,0,0,0,0,0,0,0,,0
2911,29110,NONE,IDLE,0,0,0,0,0,0,0,,0
2912,29120,NONE,IDLE,0,0,0,0,0,0,0,,0
2913,29130,NONE,IDLE,0,0,0,0,0,0,0,,0
2914,29140,NONE,IDLE,0,0,0,0,0,0,0,,0
2915,29150,NONE,IDLE,0,0,0,0,0,0,0,,0
2916,29160,NONE,IDLE,0,0,0,0,0,0,0,,0
2917,29170,NONE,IDLE,0,0,0,0,0,0,0,,0
2918,29180,NONE,IDLE,0,0,0,0,0,0,0,,0
2919,29190,NONE,IDLE,0,0,0,0,0,0,0,,0
2920,29200,NONE,IDLE,0,0,0,0,0,0,0,,0
2921,29210,NONE,IDLE,0,0,0,0,0,0,0,,0
2922,29220,NONE,IDLE,0,0,0,0,0,0,0,,0
2923,29230,NONE,IDLE,0,0,0,0,0,0,0,,0
2924,29240,NONE,IDLE,0,0,0,0,0,0,0,,0
2925,29250,NONE,IDLE,0,0,0,0,0,0,0,,0
2926,29260,NONE,IDLE,0,0,0,0,0,0,0,,0
2927,29270,NONE,IDLE,0,0,0,0,0,0,0,,0
2928,29280,NONE,IDLE,0,0,0,0,0,0,0,,0
2929,29290,NONE,IDLE,0,0,0,0,0,0,0,,0
2930,29300,NONE,IDLE,0,0,0,0,0,0,0,,0
2931,29310,NONE,IDLE,0,0,0,0,0,0,0,,0
2932,29320,NONE,IDLE,0,0,0,0,0,0,0,,0
2933,29330,NONE,IDLE,0,0,0,0,0,0,0,,0
2934,29340,NONE,IDLE,0,0,0,0,0,0,0,,0
2935,29350,NONE,IDLE,0,0,0,0,0,0,0,,0
2936,29360,NONE,IDLE,0,0,0,0,0,0,0,,0
2937,29370,NONE,IDLE,0,0,0,0,0,0,0,,0
2938,29380,NONE,IDLE,0,0,0,0,0,0,0,,0
2939,29390,NONE,IDLE,0,0,0,0,0,0,0,,0
2940,29400,NONE,IDLE,0,0,0,0,0,0,0,,0
2941,29410,NONE,IDLE,0,0,0,0,0,0,0,,0
2942,29420,NONE,IDLE,0,0,0,0,0,0,0,,0
2943,29430,NONE,IDLE,0,0,0,0,0,0,0,,0
2944,29440,NONE,IDLE,0,0,0,0,0,0,0,,0
2945,29450,NONE,IDLE,0,0,0,0,0,0,0,,0
2946,29460,NONE,IDLE,0,0,0,0,0,0,0,,0
2947,29470,NONE,IDLE,0,0,0,0,0,0,0,,0
2948,29480,NONE,IDLE,0,0,0,0,0,0,0,,0
2949,29490,NONE,IDLE,0,0,0,0,0,0,0,,0
2950,29500,NONE,IDLE,0,0,0,0,0,0,0,,0
2951,29510,NONE,IDLE,0,0,0,0,0,0,0,,0
2952,29520,NONE,IDLE,0,0,0,0,0,0,0,,0
2953,29530,NONE,IDLE,0,0,0,0,0,0,0,,0
2954,29540,NONE,IDLE,0,0,0,0,0,0,0,,0
2955,29550,NONE,IDLE,0,0,0,0,0,0,0,,0
2956,29560,NONE,IDLE,0,0,0,0,0,0,0,,0
2957,29570,NONE,IDLE,0,0,0,0,0,0,0,,0
2958,29580,NONE,IDLE,0,0,0,0,0,0,0,,0
2959,29590,NONE,IDLE,0,0,0,0,0,0,0,,0
2960,29600,NONE,IDLE,0,0,0,0,0,0,0,,0
2961,29610,NONE,IDLE,0,0,0,0,0,0,0,,0
2962,29620,NONE,IDLE,0,0,0,0,0,0,0,,0
2963,29630,NONE,IDLE,0,0,0,0,0,0,0,,0
2964,29640,NONE,IDLE,0,0,0,0,0,0,0,,0
2965,29650,NONE,IDLE,0,0,0,0,0,0,0,,0
2966,29660,NONE,IDLE,0,0,0,0,0,0,0,,0
2967,29670,NONE,IDLE,0,0,0,0,0,0,0,,0
2968,29680,NONE,IDLE,0,0,0,0,0,0,0,,0
2969,29690,NONE,IDLE,0,0,0,0,0,0,0,,0
2970,29700,NONE,IDLE,0,0,0,0,0,0,0,,0
2971,29710,NONE,IDLE,0,0,0,0,0,0,0,,0
2972,29720,NONE,IDLE,0,0,0,0,0,0,0,,0
2973,29730,NONE,IDLE,0,0,0,0,0,0,0,,0
2974,29740,NONE,IDLE,0,0,0,0,0,0,0,,0
2975,29750,NONE,IDLE,0,0,0,0,0,0,0,,0
2976,29760,NONE,IDLE,0,0,0,0,0,0,0,,0
2977,29770,NONE,IDLE,0,0,0,0,0,0,0,,0
2978,29780,NONE,IDLE,0,0,0,0,0,0,0,,0
2979,29790,NONE,IDLE,0,0,0,0,0,0,0,,0
2980,29800,NONE,IDLE,0,0,0,0,0,0,0,,0
2981,29810,NONE,IDLE,0,0,0,0,0,0,0,,0
2982,29820,NONE,IDLE,0,0,0,0,0,0,0,,0
2983,29830,NONE,IDLE,0,0,0,0,0,0,0,,0
2984,29840,NONE,IDLE,0,0,0,0,0,0,0,,0
2985,29850,NONE,IDLE,0,0,0,0,0,0,0,,0
2986,29860,NONE,IDLE,0,0,0,0,0,0,0,,0
2987,29870,NONE,IDLE,0,0,0,0,0,0,0,,0
2988,29880,NONE,IDLE,0,0,0,0,0,0,0,,0
2989,29890,NONE,IDLE,0,0,0,0,0,0,0,,0
2990,29900,NONE,IDLE,0,0,0,0,0,0,0,,0
2991,29910,NONE,IDLE,0,0,0,0,0,0,0,,0
2992,29920,NONE,IDLE,0,0,0,0,0,0,0,,0
2993,29930,NONE,IDLE,0,0,0,0,0,0,0,,0
2994,29940,NONE,IDLE,0,0,0,0,0,0,0,,0
2995,29950,NONE,IDLE,0,0,0,0,0,0,0,,0
2996,29960,NONE,IDLE,0,0,0,0,0,0,0,,0
2997,29970,NONE,IDLE,0,0,0,0,0,0,0,,0
2998,29980,NONE,IDLE,0,0,0,0,0,0,0,,0
2999,29990,NONE,IDLE,0,0,0,0,0,0,0,,0
